2513;Web- en multimediaontwikkelaars;webprogrammeur, webdeveloper, webconsultant, programmeur website, programmeur internet, multimediaspecialist, internetspecialist, internetconsultant, internetadviseur, game developer;;;
2514;Applicatieprogrammeurs;systeemprogrammeur, programmeur software, programmeur scripttalen, programmeur pascal, programmeur java, programmeur cobol, programmeur c, programmeur (technische toepassingen), applicatieprogrammeur;;;
2519;Software- en applicatieontwikkelaars en –analisten, niet elders geclassificeerd;testmanager ict, tester ict, testconsultant, test engineer, systeemtester, softwaretester, quality analist software, functioneel tester, applicatietester;;;
2521;Ontwerpers en beheerders van databanken;sap-consulent, sap-adviseur, datawarehouse ontwikkelaar, databasespecialist, databaseontwerper, databasebeheerder, database administrator, adviseur erp-systemen;;;
2522;Systeembeheerders;systeembeheerder, ict-beheerder, functioneel beheerder, configuration manager ict, applicatiemanager, applicatiebeheerder;;;
2523;Netwerkspecialisten;specialist technische infrastructuur ict, netwerkspecialist, netwerkingenieur, netwerkconsultant, netwerkbeheerder, netwerkarchitect, architect technische infrastructuur ict;;;
2529;Databank- en netwerkspecialisten, niet elders geclassificeerd;security specialist ict, netwerkbeveiliger, it security officer, adviseur interne controle en beveiliging informatievoorziening, adviseur informatiebeveiliging, adviseur beveiliging informatievoorziening;;;
2611;Advocaten;zaakwaarnemer, rechterlijk ambtenaar in opleiding, procureur-generaal, openbare aanklager, officier van justitie, fiscaal advocaat, advocaat-generaal, advocaat;;;
2612;Rechters;vicepresident rechtbank, rechter, raadsheer, politierechter, kantonrechter;;;
2619;Juristen, niet elders geclassificeerd;wetenschappelijk onderzoeker rechtswetenschappen, parketsecretaris, octrooi-onderzoeker, octrooigemachtigde, notaris, kandidaat-notaris, jurist, juridischconsulent, juridisch, rechtskundig adviseur, juridisch beleidsmedewerker, juridisch adviseur, griffier rechtbank, gerechtssecretaris, gerechtsauditeur, fiscaal jurist, bestuursjurist, bedrijfsjurist, adviseur rechtspositie;;;
2621;Archivarissen en  conservatoren;museumconservator, museumbeheerder, kunstgaleriehouder, hoofd archief, educatief museummedewerker, conservator, collectiebeheerder, beheerder medisch archief, bedrijfsarchivaris, archivaris, archiefinspecteur, archiefbeheerder;;;
2622;Bibliothecarissen e.d.;thesaurusbeheerder, muziekbibliothecaris, mediathecaris, literatuuronderzoeker, jeugdbibliothecaris, hoofd documentatie, documentalist, bibliothecaris wetenschappelijke bibliotheek, bibliothecaris;;;
2631;Economen;wetenschappelijk onderzoeker economie, planeconoom, econoom, economisch adviseur, bedrijfseconoom, bedrijfseconomisch analist, bedrijfseconomisch adviseur, adviseur business intelligence;;;
2632;Sociologen, antropologen e.d.;wetenschappelijk onderzoeker theaterwetenschap, wetenschappelijk onderzoeker sociologie, wetenschappelijk onderzoeker sociale wetenschappen, wetenschappelijk onderzoeker muziekwetenschap, wetenschappelijk onderzoeker kunstwetenschappen, wetenschappelijk onderzoeker film en televisiewetenschap, wetenschappelijk onderzoeker demografie, wetenschappelijk onderzoeker culturele antropologie, wetenschappelijk onderzoeker communicatie- en informatiewetenschappen, wetenschappelijk onderzoeker communicatie, kunsthistoricus, geograaf, demograaf, cultureel antropoloog, bevolkingsonderzoeker, archeoloog, arbeidssocioloog, antropoloog;;;
2633;Filosofen, historici en politicologen;wetenschappelijk onderzoeker politicologie, wetenschappelijk onderzoeker geschiedenis, wetenschappelijk onderzoeker filosofie, wetenschappelijk onderzoeker ethiek, politicoloog, polemoloog, historicus, heraldicus, genealoog, filosoof;;;
2634;Psychologen;wetenschappelijk onderzoeker psychologie, wetenschappelijk onderzoeker pedagogiek, wetenschappelijk onderzoeker orthopedagogiek, psychotherapeut, psycholoog, psychologisch onderzoeker, pedagoog, pedagogisch onderzoeker, pedagogisch consulent, pedagogisch adviseur, orthopedagoog, orthopedagogisch begeleider, orthopedagogisch adviseur, klinisch psycholoog, kinder- en jeugdpsycholoog, gz-psycholoog, gezondheidszorgpsycholoog, gezondheidspsycholoog, gedragswetenschapper, gedragskundige, gedragsdeskundige, eerstelijnspsycholoog, bedrijfspsycholoog, assessor, arbeids- en organisatiepsycholoog, andragoog;;;
2635;Maatschappelijk werkers en counselors;zorgmakelaar, zorgcoördinator welzijn, zorgcoördinator ouderenzorg, zorgconsultant, zorgconsulent, zorgadviseur, teamleider jeugdzorg, teamleider instelling maatschappelijk werk, sociaal raadsman, schuldhulpverlener, schoolmaatschappelijk werker, scheidingsmakelaar, reclasseringswerker, projectleider maatschappelijke dienstverlening, projectleider jeugdzorg, ouderenconsulent, ouderenadviseur, opvangmedewerker diensten asielzoekerscentrum, medisch maatschappelijk werker, mediator, maatschappelijk werker, specialisatie volwassenen, maatschappelijk werker, specialisatie kinder- en jeugd, maatschappelijk werker, specialisatie geestelijke gezondheidszorg, klachtenondersteuner jeugdzorg, jeugdwerkadviseur, jeugdreclasseerder, jeugdmaatschappelijk werker, jeugdhulpverlener, jeugdbeschermer, groepsopvoeder, gezinsvoogd, coördinerend begeleider, coördinator telefonische hulpdiensten, coördinator sociaal-cultureel werk, coördinator ouderenwerk, coördinator jeugdwerk, consulent schuldhulpverlening, consulent opbouwwerk, cliëntvertrouwenspersoon jeugdzorg, behandelfunctionaris, behandelcoördinator, assistent-sociaal raadsman, ambulant woonbegeleider, ambulant medewerker, ambulant hulpverlener, ambulant gezinsbegeleider;;;
2636;Theologen en bedienaars van de eredienst;zendeling, voorganger, theoloog, rabbijn, priester, predikant, pastor, pandit, onderzoeker theologie, kapelaan, imam, humanistisch raadsman, geestelijk verzorger zorginstelling, geestelijk verzorger krijgsmacht, evangelist, dominee, aalmoezenier;;;
2641;Auteurs e.d.;uitgever, uitgeefassistent, tekstschrijver allround, tekstdichter, technisch schrijver, schrijver, scenarioschrijver, redacteur (uitgeverij), medical writer, librettist, lector, gidsenschrijver, dichter, copywriter, commentator, columnist, auteur;;;
2642;Journalisten;webredacteur, webjournalist, webeditor, webcoördinator, verslaggever, sportverslaggever, sportjournalist, redactiechef dagblad, redacteur (omroep), redacteur (nieuwe media), redacteur (bladen), recensent, radioverslaggever, parlementair redacteur, onderzoeksjournalist, nieuwsanalist, media-interviewer, mediacorrespondent, journalist (omroep), journalist (bladen), hoofdredacteur (omroep), hoofdredacteur (bladen), eindredacteur (omroep), eindredacteur (bladen), contentmanager, commentator tv, chef nieuwsdienst, chef beeldredactie, bureauredacteur, bladmanager, beeldredacteur, bedrijfsjournalist, assistent-redacteur;;;
2643;Vertalers, tolken en andere taalkundigen;wetenschappelijk onderzoeker taalkunde, wetenschappelijk onderzoeker taal- en literatuurwetenschap, wetenschappelijk onderzoeker taal- en letterkunde, vertaler, tolk, ondertitelaar, neerlandicus, lexicoloog, juridisch vertaler, gerechtstolk, foneticus, congrestolk, audiotolk;;;
2651;Beeldend kunstenaars;typografisch ontwerper, siersmid, restaurator voorwerpen, restaurator schilderijen, restaurator kunstvoorwerpen, plastisch ruimtelijk vormgever, ontwerper sieraden, multimediakunstenaar, kunsttekenaar, kunstschilder, keramisch vormgever, glaskunstenaar, beeldhouwer, beeldend kunstenaar;;;
2652;Musici, zangers en componisten;zanger lichte muziek, zanger klassiek, sonoloog, orkestmusicus, muzikant, musicus, instrumentalist (tokkelinstrumenten), instrumentalist (toetsen), instrumentalist (strijkinstrumenten), instrumentalist (slagwerk, percussie), instrumentalist (blaasinstrumenten), dirigent orkest, dirigent koor, concertmeester, componist zang, componist instrumentaal, componist, arrangeur muziek;;;
2653;Dansers en choreografen;danser modern, danser klassiek, danser jazztheater, musical, danser amusement, choreograaf, balletmeester, balletdanseres;;;
2654;Regisseurs en producenten voor film en theater e.d.;voorstellingsleider, uitvoerend producent theater, uitvoerend producent televisie, uitvoerend producent film, uitvoerend producent animatie, regisseur theater, regisseur televisie, regisseur radio, regisseur film, regisseur animatie, programmamaker televisie, programmamaker radio, programmaleider televisie, programmaleider radio, productieleider theater, productieleider televisie, productieleider radio, productieleider film, productieleider animatie, productieassistent theater, productieassistent televisie, productieassistent radio, productieassistent film, productieassistent animatie, producent theater, producent televisie, producent muziek, producent film, producent animatie, opnameleider film, televisie, operationeel productieleider media, locatiescout, lichtontwerper, editor film, video, dramaturg, casting director, artistiek leider, art director film, televisie;;;
2655;Acteurs;voice-over, toneelspeler, musicalspeler, figurant, artiest, acteur;;;
2656;Omroepers voor radio, televisie en andere media;radiopresentator, presentator, omroeper televisie, omroeper radio, omroeper, nieuwslezer, diskjockey;;;
2659;Scheppende en uitvoerende kunstenaars, niet elders geclassificeerd;imitator, hypnotiseur, goochelaar, entertainmentartiest, entertainer, dresseur, clown, circusartiest, cabaretier, animateur, acrobaat;;;
3111;Technici op chemisch en natuurkundig gebied;textiellaborant, scheikundig laborant, scheikundig analist, research analist fysica, research analist chemie, organisch-chemisch analist, natuurkundig analist, fysisch-chemisch analist, fysisch hoofdanalist, fysisch analist, chemisch laborant, chemisch hoofdanalist, chemisch analist;;;
3112;Technici op het gebied van weg- en waterbouw;wegenbouwlaborant, wegbeheerder, waterbouwkundig opzichter, uitzetter grond-, weg- en waterbouw (gww), toezichthouder civiele techniek, technisch ambtenaar kadaster, rioolinspecteur, rioolbeheerder, opzichter weg- en waterbouw, opzichter bouw, medewerker civiele techniek, medewerker bouw- en woningtoezicht, landmeter, inspecteur wegen, inspecteur elektra-installaties, inspecteur brandveiligheid, inspecteur bouw- en woningtoezicht, inspecteur betononderhoud, hoofdopzichter bouw, geluidsadviseur bouw, fysisch laborant, energie prestatie advisering (epa)-medewerker, controleur brandveiligheid, civiel technicus, bouwtechnisch medewerker, bouwkundig projectvoorbereider, bouwkundig planvoorbereider, bouwkundig opzichter, bouwkundig inspecteur, bouwinspecteur, bouwcoördinator, beveiligingsadviseur brandveiligheid, inbraakpreventie, betontechnoloog, bestekschrijver grond-, weg- en waterbouw (gww), bestekschrijver bouw, beheerder riolering, asfalttechnoloog, asfaltlaborant, akoestisch adviseur, adviseur rampenbestrijding, adviseur inbraakpreventie, adviseur brandveiligheid, adviseur brandpreventie;;;
3113;Technici op het gebied van de elektrotechniek;inspecteur elektro, inspecteur elektrische installaties, elektrotechnisch onderhoudsopzichter, elektrotechnisch inspecteur, elektrotechnicus, controleur meet- en regeltechniek, controleur elektrische installaties;;;
3114;Technici op het gebied van de elektronicatechniek;pacemakertechnicus, monteur meet- en regeltechniek, meet- en regeltechnicus, medisch elektronicus, elektronicus, elektronicatechnicus, elektronicacontroleur;;;
3115;Technici op het gebied van de werktuigbouwkunde;validatie engineer, keuringsambtenaar ijkwet, instrumentingenieur, instrumentatietechnicus, inspecteur waterleidingbedrijf, inspecteur gasinstallaties, gastechnisch opzichter, gasstationscontroleur, coördinator werktuigbouw, chef technische dienst, bedrijfstechnicus, adviseur technische installaties;;;
3116;Technici op het gebied van de chemische techniek;procestechnicus;;;
3117;Mijntechnici en technici op metallurgisch gebied;radiograaf, opzichter mijn, mud logger, mijnbouwtechnicus, lasinspecteur, lascoördinator;;;
3118;Technisch tekenaars;tekenaar-werkvoorbereider, tekenaar-constructeur, tekenaar calculator, tekenaar bouwkunde, tekenaar, technisch tekenaar, stedenbouwkundig tekenaar, scheepstekenaar, meubeltekenaar, landmeetkundig tekenaar, landmeetkundig binnendienst medewerker, interieurtekenaar, hoofd tekenkamer, fotogrammeter, cartografisch tekenaar, cad-tekenaar-werkvoorbereider voertuigbouw, cad-tekenaar-werkvoorbereider scheepsbouw, cad-tekenaar-werkvoorbereider pijpleidingsystemen, cad-tekenaar-werkvoorbereider machines, gereedschappen, cad-tekenaar-werkvoorbereider installatietechniek, cad-tekenaar-werkvoorbereider elektrotechniek, cad-tekenaar-werkvoorbereider civiele techniek, cad-tekenaar-constructeur voertuigbouw, cad-tekenaar-constructeur scheepsbouw, cad-tekenaar-constructeur pijpleidingsystemen, cad-tekenaar-constructeur machines, gereedschappen, cad-tekenaar-constructeur installatietechniek, cad-tekenaar-constructeur civiele techniek, cad-tekenaar-constructeur bouwkunde, cad-tekenaar werkvoorbereider bouwkunde, cad-tekenaar voertuigbouw, cad-tekenaar scheepsbouw, cad-tekenaar pijpleidingsystemen, cad-tekenaar machines, gereedschappen, cad-tekenaar installatietechniek, cad-tekenaar elektrotechniek, cad-tekenaar civiele techniek, cad-tekenaar bouwkunde, cad-tekenaar, bouwkundig tekenaar, betontekenaar, bestekschrijver;;;
3119;Technici op het gebied van natuurkunde en ingenieurswetenschappen, niet elders geclassificeerd;forensisch-technisch onderzoeker, forensisch medewerker, energieconsultant, energieadviseur, bewegingstechnoloog, arbeidsanalist;;;
3121;Toezichthoudend personeel in de mijnbouw;rig superintendent, rig manager, mijnopzichter, leidinggevende offshore, hoofdboormeester sleufloze aanlegtechnieken, hoofdboormeester grondboring en bronbemaling, hoofd mijnbouwinstallaties, boormeester (tunnel);;;
3122;Toezichthoudend personeel in de industrie;werkplaatschef auto's, werkmeester, wachtchef, teammanager vliegtuigonderhoud, projectmanager vliegtuigonderhoud, productieleider voedingsmiddelenindustrie, productieleider procesindustrie, productieleider industriële bakkerij, productieleider glasbewerken, productiechef vleeswarenindustrie, productiechef slachterij, productiechef pluimvee- en wildslachterij, ploegchef industriële bakkerij, lijnchef, hoofd productie, chef werkplaats, chef van dienst industrie, chef productie, chef confectie-, maatkledingbedrijf, afdelingsmanager waterleidingbedrijf, afdelingsmanager farmaceutische industrie, afdelingsmanager energieproductiebedrijf, afdelingsmanager energiedistributiebedrijf;;;
3123;Toezichthoudend personeel in de bouwnijverheid;uitvoerder woningbouw, uitvoerder wegenbouw, uitvoerder sloopwerken, uitvoerder railinfra, uitvoerder installatie (elektro), uitvoerder grond-, weg- en waterbouw (gww), uitvoerder duikbergingsbedrijf, uitvoerder civiele onderwaterbouw (cob), uitvoerder bouw- en installatiewerk, uitvoerder bouw, uitvoerder betonwerken, uitvoerder asfalt, uitvoerder asbestsanering, assistent-uitvoerder bouw;;;
3131;Bedieningspersoneel elektriciteitscentrales;procesoperator energiecentrale, machinist elektrische bedrijfsinstallatie, energieverdeler, energieoperator, bedrijfsvoerder elektriciteitsbeheer distributie;;;
3132;Bedieningspersoneel verbrandingsovens en waterzuiveringsinstallaties;zuiveringstechnicus, operator waterzuivering, klaarmeester, beheerder waterzuiveringsinstallatie, bedrijfsvoerder waterzuiveringsinstallatie;;;
3133;Bedieningspersoneel chemische installaties;procesoperator farmaceutische industrie, procesoperator chemisch, paneloperator procesindustrie, hoofdoperator procesindustrie, fieldoperator procesindustrie;;;
3134;Bedieningspersoneel aardolie- en aardgasraffinaderijen;procesoperator raffinaderij, procesoperator gasfabriek, procesoperator gas en olie;;;
3135;Procesbeheerders metaalproductie;operator smelten erts, staal, non-ferro;;;
3139;Technici op het gebied van procesbeheer, niet elders geclassificeerd;procesoperator zuivelproducten, procesoperator zandinstallatie, procesoperator suikerproductie, procesoperator papierindustrie, procesoperator mineralenfabriek, procesoperator meelverwerking, procesoperator dranken;;;
3141;Technici op het gebied van de biowetenschappen (m.u.v. medisch);zoölogisch analist, moleculair biologisch analist, microbiologisch laborant, microbiologisch analist, botanisch laborant, botanisch analist, biotechnologisch analist, biotechnisch laboratoriummedewerker, biotechnicus, biologisch analist, biochemisch analist, bacteriologisch laborant, bacteriologisch analist, analist biotechniek, analist biologie;;;
3142;Landbouwtechnici;teelttechnicus, technicus viskwekerij, selecteur landbouwgewassen, selecteur groentezaden, selecteur bloemen, selecteur bloembollen, kwaliteitsmanager agrarische producten, keurmeester zaaizaad en pootgoed van landbouwgewassen, keurmeester rundveestamboek, keurmeester paardenstamboek, keurmeester groentegewassen, keurmeester groente en fruit, keurmeester eierveiling, keurmeester boomkwekerijgewassen, keurmeester bloemisterijgewassen, keurmeester bloemenveiling, keurmeester bloemen, analist agrarische producten;;;
3143;Bosbouwtechnici;wildbeheerder, opzichter bos- en natuurterreinen, houtvester, districtshoofd bos- en natuurterreinen, boswachter, bosopzichter, bosbaas, -beheerder, boomchirurg, beheerder bos- en natuurterreinen;;;
3151;Scheepswerktuigkundigen;werktuigkundige waterbouw, werktuigkundige (wtk) zeevaart, scheepswerktuigkundige, scheepstechnicus, scheepsmotormonteur, scheepsingenieur, scheepselektricien, revisietechnicus schepen, nautisch elektromonteur, monteur scheepvaart, monteur scheepsbouw, maritiem elektromonteur, machinist, werktuigkundige trawler, machinist, werktuigkundige kotter, machinist scheepvaart, machinist grote handelsvaart, machinist binnenvaart, hoofdwerktuigkundige (hwtk) zeevaart;;;
3152;Dekofficieren en loodsen;stuurman-motordrijver binnenvaart (zelfvarend materieel), stuurman zeevaart, stuurman waterbouw, stuurman trawler, stuurman kotter, stuurman binnenvaart, sleepbootschipper, schipper veerpont, schipper trawler, schipper stationair materieel, schipper kotter, schipper klein(schalig) stationair materieel, schipper hulpmaterieel waterbouw, schipper binnenvaart, registerloods, maritiem officier (marof), loodsdienstcoördinator, loods binnenvaart, loods, kapitein zeevaart, kapitein waterbouw, kapitein rondvaarten, kapitein rijn- en binnenvaart, kapitein kleine handelsvaart, kapitein grote handelsvaart, kapitein binnenvaart, dekofficier, binnenvaartschipper, binnenschipper tankvaart, binnenschipper duweenheid, baggerschipper;;;
3153;Piloten e.d.;zweefvlieger, vlieger, verkeersvlieger, reclamevlieger, piloot, linktrainer, jachtvlieger, helikoptervlieger, helikopterpiloot, boordwerktuigkundige vliegtuig, ballonvaarder;;;
3154;Luchtverkeersleiders;vluchtafhandelingsemployé, vluchtadviseur, luchtverkeersleider;;;
3155;Elektrotechnicus luchtvaartveiligheid;vliegveiligheidonderzoeker, vliegveiligheidmonteur, technicus luchtvaartveiligheid;;;
3211;Technici voor medische apparatuur;radiotherapeutisch laborant, radiologisch laborant, perfusionist, mouldroomtechnicus, medisch nucleair werker, longfunctieassistent, laborant magnetic resonance imaging (mri) onderzoek, laborant klinische neurofysiologie, laborant echografie, laborant bloedvatonderzoek, laborant beeldvormende technieken, laborant angiografie, klinisch perfusionist, hartfunctielaborant, hartfunctieassistent, elektrocardiogramlaborant, eeg-laborant, echolaborant, echografist, echocardiografist, ecg-laborante, cardiofysiologisch laborant, beademingstechnicus;;;
3212;Laboratoriumtechnici (geneeskunde en pathologie) ;mmb-analist, medisch-microbiologisch analist, medisch laborant, medisch analist, klinisch-chemisch analist, histopathologisch analist, histologisch-cytologisch analist, hematologisch analist, cytologisch analist, analist pathologie, analist histologie;;;
3213;Farmaceutisch technici en apothekersassistenten;farmaceutisch medewerker, apothekershulp, apothekersassistent;;;
3214;Prothese- en tandtechnici;technicus medische prothesen, tandtechnicus, tandprotheticus, revalidatietechnicus, prothesetechnicus, orthopedisch modelmaker en maatnemer, orthopedisch instrumentmaker, orhopedisch bandagist, gipsverbandmeester, adaptatietechnicus;;;
3221;Verpleegkundigen met middelbare opleiding;z-verpleegkundige, verpleegkundige niveau 4, verpleegkundige mbo, verpleegkundige in opleiding, verpleegkundige gehandicapten, verpleegkundige b, verpleegkundige a, schoolverpleegkundige, leerling-verpleegkundige, assistent-verpleegkundige;;;
3222;Assistent-verloskundigen;kraamverpleegkundige, assistent-verloskundige;;;
3240;Veterinair technici en dierenartsassistenten;veeverloskundige, veepedicure, vee-inseminator, paraveterinair assistente, inseminator, dierenartsassistent, castreur;;;
3251;Tandartsassistenten en mondhygiënisten;tandheelkundig preventief medewerker, tandartsassistent, preventieassistente, mondhygiënist, assistent orthodontie;;;
3252;Technici op het gebied van medische dossiers en gezondheidsvoorlichting;medisch codeur, medisch archivaris, medisch archiefmedewerker, medewerker medische registratie, hoofd medisch archief;;;
3253;Vakspecialisten basisgezondheidszorg;opvoedkundig adviseur, opvoedingsondersteuner, lactatiekundige, huishoudkundig consulent, hoofd gezondheidheidsvoorlichting en -opvoeding, gezondheidsvoorlichtings- en opvoedings-(gvo-)consulent, gezondheidsbevorderaar;;;
3254;Opticiens;vakkracht opticienbedrijf, opticien, contactlensspecialist;;;
3255;Technici en assistenten op het gebied van de fysiotherapie;sportmasseur, ontspanningsmasseur, masseur, massagetherapeut, lichaamswerker, fysiotherapieassistent, bewegingsagoog;;;
3256;Medisch assistenten;technisch oogheelkundig assistent, psychologisch medewerker, psychologisch assistent, praktijkondersteuner, operatieassistent, oogartsassistent, ok-assistent, obductieassistent, medisch assistent, medewerker prikdienst, doktersassistent, bloedafnamemedewerker, anesthesiemedewerker, anesthesieassistent;;;
3257;Milieu-inspecteurs, inspecteurs arbeidshygiëne e.d.;veiligheidskundige (uitvoerend), veiligheidskundige (adviserend), opsporingsambtenaar milieudelicten, milieu-inspecteur, manager health and safety, kwaliteit, arbeidsomstandigheden en milieu kam-coördinator, keurmeester van waren, keurmeester van vee en vlees, kam-manager, kam-coördinator, inspecteur gezondheidszorg, inspecteur arbeidsinspectie, gezondheidsinspecteur, controleur voedsel- en warenautoriteit, controleur vlees en destructie (aid), controleur veterinaire inspectie, controleur veeartsenijkundige dienst, controleur food keuringsdienst van waren, controleur arbeidsveiligheid, arbodeskundige, arbocoördinator, arboconsulent, arbeidsinspectie, arbeidsinspecteur, adviseur veiligheid, adviseur bedrijfsveiligheid, adviseur arbeidsveiligheid;;;
3258;Ambulancepersoneel;ehbo-instructeur, ambulanceverpleegkundige, ambulancechauffeur;;;
3259;Vakspecialisten op het gebied van de gezondheidszorg, niet elders geclassificeerd;patiëntenvoorlichter, assistent-chiropractor, ademhalingstherapeut;;;
3311;Effecten- en valutahandelaren en -makelaars;observer beurshandel, makelaar beleggingen, hoekman, effectenmakelaar, effectenhandelaar, daghandelaar effecten, beurshandelaar, beleggingsadviseur, belegger, aandelenhandelaar;;;
3312;Medewerkers kredieten en leningen;persoonlijk financieel adviseur, kredietbeoordelaar, kredietanalist, kredietadviseur, kredietacceptant, hypotheekadviseur, hypotheekacceptant, credit manager, credit controller, credit analist, cliëntadviseur hypotheken, acceptant verzekeringen;;;
3313;Vakspecialisten boekhouding;waardencontroleur bankbedrijf, financieel administrateur, boekhouder, assistent-accountant, assistent controller, aspirant-accountant, administrateur, accountant-administratieconsulent;;;
3314;Vakspecialisten op statistisch en wiskundig gebied e.d.;wiskundig rekenaar, wiskundig assistent, statistisch medewerker, statistisch analist, rekenspecialist, gegevensanalist, databeheerder, data-analist, data manager, commercieel analist, actuarieel rekenaar, actuarieel analist;;;
3315;Taxateurs en schadebeoordelaars;taxateur woz, taxateur roerende goederen, taxateur onroerend goed, schadetaxateur, schaderegelaar, schade-expert, schadecorrespondent, schadecalculator, schadebeoordelaar verzekeringen, schadebehandelaar, schadeacceptant, letselschadebehandelaar, acceptant schadeverzekeringen, acceptant medisch;;;
3321;Verzekeringsagenten;verzekeringsspecialist, verzekeringsdeskundige, verzekeringsagent, verzekeringsadviseur, teamleider verzekeringen, relatiebeheerder verzekeringen, pensioenspecialist, pensioenadviseur, medewerker pensioenen, klantenadviseur verzekeringen, contractbeheerder verzekeringen, contractbeheerder pensioenen, commercieel medewerker verzekeringen, cliëntadviseur verzekeringen, assurantietussenpersoon, assurantiespecialist bank, assurantiemedewerker, assurantiemakelaar, assurantieadviseur, adviseur verzekeringen, accountmanager leven (verzekeringen), acceptant verzekeringsmaatschappij;;;
3322;Vertegenwoordigers;vertegenwoordiger consumptiegoederen en gebruiksartikelen, vertegenwoordiger agrarische producten, plugger, exportmanager, exporteur, accountmanager zakelijke diensten, accountmanager schade, accountmanager reclame, accountmanager consumptiegoederen en gebruiksartikelen, accountmanager advertenties uitgeverij;;;
3323;Inkopers;technisch inkoper, tactisch inkoper, strategisch inkoper, senior inkoper, senior buyer, purchaser, merchandiser, inkoper, inkoopmedewerker, inkoopanalist, inkoopadviseur, hoofd inkoop, assistent inkoper;;;
3324;Commissionairs;trader, scheepsmakelaar, makelaar roerende goederen, jachtmakelaar, importeur, handelsagent, commissionair;;;
3331;Inklaringsagenten en expediteurs;waterklerk, scheepsbevrachter, scheepsagent, exportmedewerker buitendienst, exportmedewerker binnendienst, exportassistent, expediteur, expediënt, douaneagent, disponent, declarant, cargadoor, bevrachter binnenscheepvaart;;;
3332;Organisatoren van conferenties en evenementen;reisprogrammeur, reisorganisator, recreatiedeskundige, partymanager catering, organisator conferenties, medewerker evenementenorganisatie, hoofd banquet / sales, hofmeester, eventmanager, evenementenorganisator, evenementenmanager, evenementencoördinator, duty manager, beursorganisator, banquetmanager;;;
3333;Arbeidsbemiddelaars en uitzendbureaumedewerkers;werkadviseur, sportersagent, spelersmakelaar, selectieadviseur, re-integratiedeskundige, re-integratieconsulent, re-integratiecoach, re-integratieadviseur, personeelsmanagementadviseur, outplacementbemiddelaar, mobiliteitscoach, mobiliteitsadviseur, koppelbaas, klantmanager re-integratie, intercedent, headhunter, arbeidsconsulent, arbeidsbemiddelaar arbeidsbureau, arbeidsadviseur;;;
3334;Onroerendgoedmakelaars en beheerders van onroerend goed;woonmakelaar, woonconsulent, woonadviseur, woningmarktconsultant, verhuurmakelaar, vastgoedmanager, vastgoedconsultant, vastgoedbeheerder, vastgoedadviseur, rentmeester onroerend goed, portfoliomanager vastgoed, onroerendgoeddeskundige, makelaar-taxateur bedrijfsonroerend goed, makelaar woningen, makelaar vastgoed, makelaar onroerend goed, makelaar bedrijfsonroerend goed, makelaar agrarisch onroerend goed, kopersbegeleider bouw, investment manager, grondaankoper, bedrijfsmakelaar, assistent-makelaar, asset manager;;;
3339;Zakelijke dienstverleners, niet elders geclassificeerd;veilingmeester visafslag, veilingmeester roerende goederen, veilingmeester bloemen, groente en fruit, veilinghouder visafslag, veilinghouder roerende goederen, veilinghouder bloemen, groente en fruit, theaterprogrammeur, theateragent, supply chain manager, service delivery manager, muziekprogrammeur, ledenwerver, impresario, contractmanager, contractbeheerder neg, bid manager, afslager, advertentie- en reclameacquisiteur, acquisiteur zakelijke diensten, accountcoördinator;;;
3341;Kantoorchefs;teamleider secretariaat, teamleider administratie, office manager, hoofd secretariaat, hoofd salarisadministratie, hoofd receptie, hoofd financiële administratie, hoofd binnendienst, hoofd administratie, frontoffice manager, coördinator secretariaat, coördinator financiele administratie, coördinator administratie, bedrijfskaderassistent;;;
3342;Juridische secretaressen;notarieel secretaresse, juridisch secretaresse;;;
3343;Administratief secretaressen en uitvoerende secretaressen;stafmedewerker, staffunctionaris, secretaris vereniging, stichting, projectsecretaris, projectsecretaresse, projectondersteuner, projectassistent, personal assistent, managementassistent, internationaal secretaresse, executive assistant, europees, internationaal secretaresse, directiesecretaresse, directieassistent, bestuurssecretaresse, ambtelijk secretaris or;;;
3344;Medische secretaressen;medisch-administratief medewerker, medisch typiste, medisch secretaresse, medisch baliemedewerker, medewerker voedingsadministratie, medewerker patientenadministratie;;;
3351;Douane-inspecteurs en grensbewakers;medewerker immigratiedienst, douanier, douanebeambte, douaneambtenaar, controlemedewerker douane;;;
3352;Ambtenaren: belastingen en accijnzen;tax manager, medewerker woz-informatie, medewerker gemeentebelastingen, invorderingsambtenaar, invorderaar, inspecteur belastingen, hoofdcontroleur belastingdienst, heffingsambtenaar (gemeentebelastingen), fiscaal medewerker, coördinator belastingaanslagen, controleur hondenbelasting, controleur belastingdienst, commies belastingdienst, belastingmedewerker, belastinginspecteur, belastingassistent, belastingambtenaar, behandelfunctionaris belastingaangiften, aanslagregelaar, aangiftemedewerker;;;
